#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
15.84373888   43.55667994   15.32050285   29.42
20.95552998   26.19801912   34.07953026   4.26
17.74938421   36.21250130   34.41320733   1.80
21.59253198   33.54824049   37.08159603   2.40
25.01472545   36.59589934   30.66822636   3.27
22.05117898   33.30814873   35.85339849   11.21
22.79412360   39.58709917   13.79002063   22.14
19.31179706   34.09703411   40.10215551   2.40
15.33286511   30.57961521   31.78227990   4.15
22.77100819   36.11235538   37.03731999   1.91
24.46185325   38.65023030   35.93140706   2.62
25.17793903   37.33251558   28.18463128   3.95
23.74710260   34.74296279   29.64958811   5.76
19.30452678   29.20211357   36.90860809   2.62
21.26958973   27.61161668   35.18677119   2.10
19.99115933   26.60841635   32.23623036   1.82
56.26038121   57.41288744   55.91810960   26.34
18.48871317   32.96192689   27.75449996   3.05
23.63713785   35.45051713   41.21298755   3.76
18.65361414   33.85009544   27.03629134   2.72
23.94460448   28.49357465   29.40510133   2.92
22.03256957   33.49159631   29.60923630   4.74
22.20212680   32.64010327   37.55902241   4.75
17.84844010   31.42075201   27.37174166   1.38
18.61142093   30.97486077   27.37799658   4.37
23.47773607   34.59104689   34.21670191   2.93
19.72210893   30.30002148   26.86117086   1.84
20.11699466   32.41347652   28.74029450   3.00
51.69070917   62.36300962   56.75394103   20.15
22.40505427   35.41182813   41.37327992   2.11
23.90291764   27.67152070   36.88033757   3.06
20.63033431   40.86580912   32.38014248   1.57
17.50267365   35.15928909   31.18402153   4.55
21.94228849   33.48740063   37.05343037   5.15
20.23247686   36.55991227   39.07853512   2.80
26.82996494   29.43250427   29.89451065   3.18
20.54643421   33.03551884   37.86990229   1.18
23.09840656   34.19413829   36.19956495   2.28
21.93175024   33.43456639   39.74282699   3.12
17.20858021   33.84071223   28.48317299   1.88
19.16605714   24.64216242   8.57825218   23.21
11.56281870   25.28480127   53.35249229   26.87
21.42035393   27.76798003   33.30424772   1.98
20.42095368   29.51765148   37.25582798   2.81
26.76196359   34.61417397   29.37461503   3.13
25.04354306   12.45409919   8.01870444   22.14
19.43263752   32.36575466   28.31814547   3.05
19.44783704   28.40753042   55.62061721   23.72
22.26198435   33.23160903   30.13699598   3.05
20.44278344   31.94758816   31.62884350   2.51
18.37853068   34.27494491   38.20406133   2.38
18.88357777   31.83034247   27.94760789   3.28
21.70554258   32.54840242   33.20716932   1.78
19.74941714   26.51978841   32.04027123   1.78
23.99502322   39.87155978   14.38053621   17.02
21.27371305   31.98925591   32.45669124   5.33
20.79829309   28.83880203   31.17637778   2.07
20.19028888   33.48792846   38.78158732   2.63
20.93572564   36.69262428   26.88772449   2.79
16.00532818   33.24823395   37.30943886   6.38
24.22002642   34.67660727   30.02994844   2.35
20.24691788   32.21576828   29.65500832   5.18
19.87481188   33.22018994   38.81087217   3.46
49.45569134   44.34680518   34.96949929   20.83
17.24573453   33.51407166   37.25821877   1.85
19.19270652   25.07580614   32.62970884   4.78
20.95381152   29.72173914   36.40456727   2.03
20.75093241   33.06209020   37.32256195   2.13
19.48246563   33.90920909   39.50557134   2.19
17.47598149   34.12236886   32.33503996   2.30
22.87986951   34.31180123   29.67883550   3.45
19.16364630   31.84037050   39.30037673   3.32
19.37332153   30.33046005   26.38215228   2.10
18.99457728   37.69136829   25.46156696   9.62
17.19313184   33.17432036   27.93885923   4.96
16.30876283   34.87034607   34.81651855   2.17
19.98147194   27.79639303   30.77878688   2.89
21.52867126   26.07513915   30.88772541   4.57
20.20825263   30.53252264   38.30861998   1.81
51.61066088   57.45789607   33.02019494   20.86
21.64505456   32.48760924   32.71221636   3.36
19.37402410   31.95025870   27.88686919   1.56
17.67748433   34.09077046   37.38285047   1.98
19.39383238   34.92489893   39.68558121   2.46
17.25651516   30.52262089   36.07181358   4.17
20.08304405   35.54667428   27.13392465   2.31
18.80611264   32.70479333   30.75967924   2.59
20.41897502   35.92610227   27.33239570   2.63
20.71213831   26.11069107   33.44829137   5.08
23.13293521   35.55213200   40.81964030   4.17
19.90507335   32.12545606   29.18541573   2.08
16.93504213   33.83618015   28.25622856   3.32
21.29032326   28.96875660   35.14717865   2.62
17.27609856   33.94303921   28.01773479   3.28
53.34477142   55.98417180   27.00260501   20.48
19.18137819   30.89316769   26.72561910   2.81
20.58931782   32.48919109   34.26148331   1.55
21.86689393   35.26674011   30.31654739   1.17
17.80462039   32.30166757   28.95041203   3.07
16.46274181   35.09870521   26.92564797   2.50
20.07614272   30.40816932   26.64898532   2.97
25.17530740   37.87579567   32.67326300   2.87
20.87424141   29.73643684   37.31855392   3.13
20.58490215   29.28335394   30.58660204   7.70
26.86726106   34.87032582   35.74254266   4.00
18.51678038   32.59031427   27.84004852   2.40
14.22064087   33.35374260   31.29628036   5.51
19.32730576   33.77029321   39.40735762   3.40
17.67831699   32.51101462   28.12670286   1.95
20.78104368   26.95378479   30.75784139   5.16
20.71864686   27.46645211   33.49695280   2.47
19.35334848   27.89531531   28.41377682   0.98
14.41593103   33.69411771   31.27133783   4.25
18.01313660   28.54628677   33.72354263   3.63
22.50864388   34.07673421   29.30451079   1.93
24.40147877   27.19205781   32.94388989   3.73
21.14597773   27.71002947   32.42863668   2.65
17.70688213   27.32712832   34.15200364   3.23
19.24599539   32.12733841   38.32918658   2.82
23.29011602   34.44064804   28.64752069   4.59
6.39540193   32.37459078   45.12533461   26.19
20.88489838   33.25957160   37.91876701   2.28
24.05196869   34.44011406   28.02554230   2.72
21.48758921   31.89175311   34.13980837   2.27
18.72916904   38.55737767   32.32148280   3.12
20.17109549   32.30655418   28.68951403   1.75
17.10794811   33.77226868   33.13317814   1.63
20.75985244   30.80224811   35.74691489   2.03
20.77647292   34.43209601   28.21939544   3.71
22.25582348   33.85113679   30.02957430   4.32
17.89205528   34.96492656   28.61449167   2.64
21.07739395   37.24096083   34.33532196   3.22
17.54045437   36.44648944   34.48524295   4.32
21.02223692   33.28093491   38.36887385   2.36
23.84705750   37.81515183   30.24226739   5.08
21.81372213   31.70005546   34.69688606   4.94
18.29160050   36.42240505   28.58247672   5.53
21.21522112   30.14761162   35.23803439   5.18
21.73097371   32.22624293   30.94569865   0.95
19.81898927   32.07808902   29.01850970   2.90
20.87067885   34.98874505   27.66077021   2.38
18.53692816   32.23953847   27.83683502   2.07
21.47778775   30.84291077   25.16551974   5.70
19.65521804   37.49644956   35.41843397   1.82
24.96403763   37.91527008   31.17290527   2.17
20.63661249   33.88896990   27.84618874   3.40
18.44371714   30.01866875   29.61079795   2.10
18.58729553   32.87105737   27.88995675   3.88
22.49109445   27.22905272   38.86518521   10.52
17.48781096   39.80376847   30.56687520   10.27
21.25616295   33.56280813   36.51530885   2.98
22.79321543   30.83205628   27.73308539   2.58
18.96106042   32.13996425   27.67082701   2.58
21.49105714   35.56149228   27.38860477   2.17
21.67930857   33.02960175   34.52915924   2.79
18.57945569   34.31104024   26.58829495   2.79
14.61672008   31.17359943   32.27345356   5.43
19.55901160   30.40538269   27.26800622   2.54
36.41492223   59.76282647   27.82778070   22.18
21.89284489   34.16476568   29.12970940   2.94
16.31357761   32.34757351   30.03525200   2.30
19.95418240   30.42939866   26.56546192   5.12
17.32518083   30.20158713   37.11150587   2.12
17.74708705   30.76048123   29.91454567   2.73
20.63324229   33.72873270   38.27375176   3.46
20.07968497   30.35493755   26.82853907   1.67
24.19137334   34.54382187   27.32094960   2.52
20.34468172   31.77433968   31.86638897   3.76
18.66033074   28.90923475   36.08763511   2.78
17.34133614   33.73949646   37.16852737   1.69
37.75020321   60.73654672   49.30857139   25.87
24.89642302   34.91897429   39.98285139   2.70
21.10823360   33.61168220   37.57828805   3.74
27.83235505   34.52332805   29.28414181   2.50
21.90407155   33.25596624   34.66989102   2.59
31.77207403   31.60829224   23.13493176   28.11
16.74023296   33.70722699   28.56470825   2.27
20.01099316   33.26225662   38.71230562   3.96
20.91097082   27.19221844   32.26888711   3.55
20.11003381   30.15693368   26.79806900   3.17
23.09883642   28.70815030   31.51542616   3.83
27.92434628   45.52023723   9.95171028   22.89
23.11398355   34.65412458   28.79406492   2.30
20.17266119   31.05298869   29.31655780   2.29
45.37849476   58.52405568   50.99016073   23.70
22.49117978   31.44631781   28.14166537   3.18
21.09270846   27.56345355   36.79011192   4.87
4.21906303   28.18107691   50.96219701   25.62
20.45475308   29.61444197   27.11335219   2.83
3.77320789   53.49180490   59.41007306   24.32
50.19045074   61.07332596   58.20698853   22.60
12.94505026   27.73786215   47.11479097   24.11
23.43859296   28.66819315   30.04970973   4.17
31.48205455   59.45746264   46.08431678   24.79
21.36992463   30.60144092   29.41353997   2.49
16.84844146   33.49847987   29.26787588   2.68
21.11854533   33.66082784   36.97954606   2.74
24.95915231   34.70818952   29.13867513   3.42
16.78429390   33.68476883   28.62769503   2.49
24.45697549   34.77151552   33.42936686   1.89
17.48915572   33.59647972   38.65191299   3.72
25.17067937   34.65142978   31.83132737   1.51
22.04993768   32.59562131   32.78486581   1.92
18.91269893   32.04143918   27.68596385   2.10
17.47560709   31.07702463   28.40306450   3.40
19.29094042   30.26283721   26.44490107   2.85
16.77323989   34.08945040   28.68439386   2.42
41.18334636   54.54187210   38.96671168   20.33
22.23858930   33.92375956   30.46389737   1.92
17.98532550   34.96502732   29.40977201   3.74
27.78793869   34.99504280   37.21409810   3.63
63.28842979   5.19505509   2.08721123   24.75
21.18070041   27.78638866   29.35157723   3.43
19.75637738   30.17730584   26.62022839   1.66
24.66681958   24.84117042   45.56312322   24.65
21.12447739   31.53845965   34.60569960   1.57
15.59634579   31.64501520   31.33901890   0.63
21.78058158   32.80550536   32.77682389   2.10
20.80361458   26.14178756   33.40679776   3.42
16.54538636   29.52094158   31.09120379   4.11
14.84497540   3.81686211   33.68161203   24.65
19.84130682   34.73994391   28.05351575   2.36
23.20911867   35.06943707   38.15017677   2.86
22.15391281   29.19995758   27.51599255   1.28
24.04667197   32.55211894   29.58537489   2.24
20.97448586   32.46083759   37.00424280   2.32
24.86794662   34.04914034   29.86398345   4.34
17.95950423   28.99664461   37.27323901   3.02
19.16914895   31.20484604   27.36894794   2.03
21.22991007   31.50381812   34.90066563   1.22
20.01643846   32.41201166   28.83544330   3.25
54.40622512   50.85602931   31.00654715   26.03
20.78958992   29.68064678   37.17283440   3.10
20.48526446   31.04936957   37.86273718   2.60
24.74700101   31.18623892   27.25413583   2.02
18.47917679   32.46547599   38.55249078   2.57
20.10807189   29.65385027   38.52703249   2.50
21.63791293   33.72211093   37.01461265   5.01
21.82402685   29.19974298   28.44868369   2.03
18.43671154   32.39236108   27.93530260   2.63
47.85354293   42.40032042   46.73822902   14.94
17.69558763   34.26365865   31.73332014   6.09
52.34201900   41.24619939   43.45444696   22.02
21.98827904   32.76609532   31.60600102   1.68
59.27861678   2.34630101   1.52775643   24.53
17.17518951   31.76238866   29.72650146   7.01
3.88273237   51.17118454   45.93073025   21.61
20.20242913   32.17060945   28.83188794   2.44
63.09739488   25.64214250   49.23376897   27.51
17.44337352   30.90722610   28.67245562   3.14
23.48420876   15.97856474   8.41574536   20.48
22.34924791   29.09912043   27.00596942   1.73
19.18461086   33.80028808   39.50023411   2.28
20.84404147   33.50515179   37.94548594   3.31
21.39550203   34.29430414   36.96414689   3.26
21.35266682   28.14855674   32.96880716   2.18
20.28791899   35.79100620   26.82880536   1.84
20.83244373   29.88991681   29.39501109   2.29
23.47018426   28.76495539   30.21428598   3.36
22.04281482   32.19775537   28.04583972   2.30
28.18327292   30.22781722   37.34227327   3.90
17.11054677   33.61083810   36.75281350   2.67
21.95833558   33.07085884   34.83400023   1.41
20.56686218   34.60528169   28.32747765   1.59
20.93056492   31.89095903   30.54059862   1.54
21.91719005   32.13021312   33.75548529   2.98
20.14420616   32.75902428   31.56842213   2.40
21.79373096   34.30737833   38.63678252   1.78
23.03650956   36.72024171   40.16253563   3.19
18.95567961   31.07934333   27.22806112   2.85
24.05970998   29.70441164   37.47819465   3.25
20.51206589   31.90488400   30.56587554   2.52
17.34232038   33.76579488   37.22815391   2.24
21.85708941   33.03386542   34.76316358   3.91
16.96173342   33.88487459   27.92545906   2.21
17.73082720   32.52445747   28.02651007   3.56
22.53230194   34.69904002   35.00206043   3.87
18.87359669   32.55621313   36.76723712   2.49
15.79011811   34.81837878   36.66112958   2.04
23.57312984   35.85280469   32.92072767   2.40
19.97894607   26.63333081   31.80046812   2.72
25.54635995   36.42067535   35.76876760   2.69
29.09656412   33.86132992   35.18993445   3.06
16.84908838   33.08788446   28.33909911   2.51
18.18134743   32.30643236   28.04850076   2.58
18.76019182   32.49789785   28.26539190   3.95
18.13924685   32.63854096   43.03274172   10.11
16.34041076   33.76022109   28.46489632   2.93
30.74201395   37.77866568   27.32901200   23.24
20.97010543   26.94156837   33.31650208   3.46
19.81478333   32.59304237   28.87669768   2.23
17.79890827   35.12216138   31.92923026   1.99
19.80739525   30.08848251   27.10786934   2.48
21.09370925   33.11696503   37.15738721   2.48
21.78677498   29.39426455   28.26263696   2.70
19.88493657   31.12628044   29.05514177   3.00
22.16471998   27.60151617   30.27634314   2.11
18.17777841   34.40048875   27.46163949   1.77
20.97070012   27.90898023   31.07407789   2.89
17.19588590   33.57938766   28.34740884   1.73
16.34706610   33.70255038   32.48113259   2.10
18.82119586   32.34850459   27.73427428   2.81
18.38073770   32.92274062   27.48348803   4.88
20.65436577   62.42044576   11.44690648   23.01
20.17656448   33.23956784   37.64843530   3.02
5.38629470   24.63634585   30.31255784   30.86
17.47689561   34.06748913   34.89542155   2.53
25.21525080   29.55152155   26.77421503   9.04
21.85805963   34.67668152   35.17328710   2.67
20.19961005   33.42817582   38.90651500   2.61
20.87276731   32.16906597   34.92915192   1.98
20.22256351   30.41711481   38.07105505   2.99
24.43110023   39.59186529   36.03239146   2.50
20.79000368   26.61197708   33.59880316   2.98
21.41607738   33.53569275   37.40251441   1.97
28.40831973   34.82366943   37.10565157   1.72
21.14285343   26.17643730   34.07700432   1.25
20.71422461   34.89412989   27.95941472   2.82
21.44259879   31.87504334   35.64047444   1.86
21.23852054   28.04994023   33.74189560   3.49
21.28017687   32.39532170   35.61225098   2.72
21.45452249   33.89007279   37.26227030   1.88
